"","property_id","oficinas","penthouse","carros","tenis","apartaestudio","jardin","garaje","servicio","locales","walk"
"6569","2c1ea3afb99337b02af39039",0,0,0,0,0,0,0,0,0,0
"6570","2c1ed447966c39f38ebe8ad9",0,0,0,0,0,0,0,0,0,0
"6571","2c2093f34075854601097f57",0,0,0,0,0,0,1,0,0,0
"6572","2c20e9126748d12e01fbfe51",0,0,0,0,0,0,1,1,0,0
"6573","2c214eb1f5e5e68d5c261583",0,0,0,0,0,0,0,0,0,0
"6574","2c24eabd91266d9a338b1d9f",0,0,0,0,0,0,0,0,0,0
"6575","2c28830d01c4cb2eb45a6515",0,0,0,0,1,0,0,0,0,1
"6576","2c2e386d9646e167d19ddb09",0,0,0,0,0,0,1,0,0,0
"6577","2c2f2af19382e2dee987fc3c",0,0,0,0,0,0,0,0,0,0
"6578","2c2f37a7a05658f51e794b39",0,0,0,0,0,0,0,4,0,0
"6579","2c304f533751d49d74016227",0,0,0,0,0,0,1,0,0,0
"6580","2c3203f0687beb0f143675b8",0,0,0,0,0,0,1,0,0,0
"6581","2c333f632ebcc940f2b08a4d",0,0,0,0,0,0,0,0,0,0
"6582","2c34bb4734977d48fbab507c",0,0,0,0,0,0,0,0,0,0
"6583","2c36aaba122d23cb4fd2ccc8",0,0,0,0,0,0,1,0,0,0
"6584","2c37ae5e9f54ee261b3a1c54",0,0,0,0,0,0,0,0,0,0
"6585","2c38c6940a78012c903c496f",0,0,0,0,0,0,0,2,0,0
"6586","2c3ac73bea8b657e048b9d34",0,0,0,0,0,0,0,0,0,0
"6587","2c3cbb97111c0a8f4555d595",0,0,0,0,0,0,0,0,0,0
"6588","2c3d36d31be4fb0f804f9465",0,0,0,0,1,0,0,0,0,0
"6589","2c411f7b31dde515f9d92ce7",0,0,0,0,0,0,0,0,0,0
"6590","2c44043cd772392b680a4d40",0,0,0,0,0,0,0,0,0,0
"6591","2c455800f70556d337d8477b",0,0,0,1,0,0,0,0,0,0
"6592","2c48bc8dbb1d89a7f8344c73",0,0,0,0,0,0,1,1,0,0
"6593","2c49541bbcf45da27ba635d6",0,0,0,0,0,0,0,0,0,0
"6594","2c500ad5bf6d5fcc300d7be5",0,0,0,0,0,0,0,0,0,0
"6595","2c53a1a94cea52c09bab321e",0,0,0,0,0,0,1,0,0,0
"6596","2c59d0ea2025c913cb901b94",0,0,0,0,0,0,0,0,0,0
"6597","2c5c8e1910d0dd8b9885d801",0,0,0,0,0,0,0,0,0,0
"6598","2c5d4a04f6b76ca03c257870",0,0,0,0,0,0,0,1,0,0
"6599","2c5d8c1498b9436739b67305",0,0,0,0,0,0,0,1,0,0
"6600","2c5e8b51d21edacfdad6754d",0,0,0,0,0,0,0,1,0,0
"6601","2c5f1546e694f4bcd873e1b2",1,0,0,0,0,0,0,0,0,0
"6602","2c607894a27073d7958c9122",0,0,0,0,0,0,0,0,0,0
"6603","2c61f704ad0329c35c0a4e89",0,0,0,0,0,0,1,0,0,0
"6604","2c68c59edaad5f60de985227",0,0,0,0,0,0,0,0,0,0
"6605","2c69ace3f4ccc19757651bb3",1,0,0,0,0,0,0,0,0,0
"6606","2c6c7800e5d1f406dbe1739a",0,0,0,0,0,0,0,1,0,0
"6607","2c717e1ee5d297558f379a98",0,0,0,0,0,0,0,0,0,0
"6608","2c735f72e502d53cd071553f",0,0,0,0,0,0,0,0,0,0
"6609","2c737697a2adbe0688cbaa9a",0,0,0,0,0,0,0,0,0,0
"6610","2c73a88d1460c0ab3314883c",0,0,0,0,0,0,0,0,0,0
"6611","2c743c50b7fd006291acd334",0,0,0,0,0,0,0,1,0,0
"6612","2c74c452a735c406af9e97ed",0,0,0,0,0,0,0,0,0,0
"6613","2c7881ffac7f7e31e782302c",0,0,0,0,0,0,0,1,0,0
"6614","2c78fd7a41538710247518a6",0,0,0,0,0,0,0,0,0,0
"6615","2c7a07d8b25eda9a0d08d4f6",0,0,0,0,0,0,0,1,0,0
"6616","2c7d7dd5af59ae4688b0127f",0,0,1,0,0,0,1,0,0,0
"6617","2c7e0dcd287281f14c10ddd0",0,0,0,0,0,0,0,0,0,0
"6618","2c7eb921637a948080a74d48",0,0,0,0,0,0,0,0,0,0
"6619","2c7f6b155242d2a74cdc493f",0,0,0,0,0,0,0,0,0,0
"6620","2c7f96f47be2ba075bf9c50a",0,0,0,0,0,0,1,0,0,0
"6621","2c7fb56c8a10a01bb6a08cbd",0,0,0,0,0,0,1,1,0,0
"6622","2c81350ad1f164aa22bde89a",0,0,0,0,0,0,1,0,0,0
"6623","2c8171e5fc87180351588469",0,0,0,0,0,0,0,0,0,0
"6624","2c837a0dd01f4cc072230405",0,0,0,0,0,0,0,0,0,1
"6625","2c83c047e805504773584e2c",0,0,0,0,0,0,0,0,0,0
"6626","2c84114d1203056dd950209b",0,0,0,0,0,0,0,1,0,1
"6627","2c86f34d34fe1a3b4e451957",0,0,0,0,0,1,1,0,0,0
"6628","2c8713577cb7fae0e946fc90",0,0,0,0,0,0,0,1,0,0
"6629","2c87e5f98f12a1612390beb2",0,0,0,0,0,0,0,0,0,0
"6630","2c8a2d503a763260aab83db4",0,1,0,1,0,0,0,0,0,0
"6631","2c8a621bf89b170ce104ffd8",0,0,0,0,0,0,1,0,0,0
"6632","2c8b51f70cccfc0dbe3f3682",0,0,0,0,0,0,0,1,0,0
"6633","2c8c0a5ea4e2019038cb29bd",0,0,0,0,0,0,0,1,0,0
"6634","2c8d30ec9ef397c2e72870b9",0,0,0,0,0,0,0,0,0,0
"6635","2c90ed66652aa2682b01e2e3",0,0,0,0,0,0,0,1,0,0
"6636","2c92a88347f42379ed180e09",0,0,0,0,0,0,0,0,0,0
"6637","2c93606f35be2b6b776e7be4",0,0,0,0,0,0,0,0,0,0
"6638","2c93fd51fe813e9bf25d3b8e",0,0,0,0,0,0,0,0,0,0
"6639","2c9933fb81a3780137240db0",0,0,0,0,0,0,0,0,0,0
"6640","2c99d71c2f2076b77d113485",0,0,0,0,0,1,0,0,0,0
"6641","2c9a623d301b23dea289d128",0,0,0,0,0,0,0,0,0,0
"6642","2c9a98cd7a502fa6b693fa93",0,0,0,0,0,0,0,0,0,0
"6643","2c9b720a5315061b11a32ac2",0,0,0,0,0,0,0,0,0,0
"6644","2c9caf860beb14ea811986f4",0,0,0,0,0,0,0,0,0,0
"6645","2ca4f2e9e8821d3d5d013ad2",0,0,0,0,0,0,1,0,0,0
"6646","2ca739091d09e9e238386dcc",1,0,0,0,0,0,0,0,1,0
"6647","2ca8a9e0b3e08ebdf17b92af",0,0,0,0,0,0,0,1,0,0
"6648","2cabebe23dbba2b22d691c8b",0,0,0,0,0,0,0,0,0,0
"6649","2cac575520cf5a907b3666ee",0,0,0,0,0,0,0,0,0,0
"6650","2cac7602a8ba6239cca2a886",0,0,0,0,0,0,0,0,0,0
"6651","2cae26c658f846d17da6903d",0,0,0,0,0,0,0,0,0,0
"6652","2caf003203f0b928ebd52028",0,0,0,0,0,0,0,0,0,0
"6653","2cafd7a51004f316f0bb7bed",0,0,0,0,0,0,0,0,0,0
"6654","2cb0293b7243528c8eef4366",0,0,0,0,0,0,0,0,0,0
"6655","2cb187d2b5fa7553f15b3ec6",0,0,0,0,0,0,0,0,0,1
"6656","2cb1988f2f269dd95c3c0f44",0,0,0,0,0,0,0,0,0,0
"6657","2cb38f47aafdf6645bce6485",0,0,0,0,0,0,0,1,0,0
"6658","2cb6b57f47a43fb6a7456be6",0,0,0,0,0,0,0,0,0,0
"6659","2cb7e3e284bd1b117baff323",0,0,0,0,1,0,0,0,0,0
"6660","2cb807ce548ff92db8933c65",0,0,0,0,0,0,1,0,0,0
"6661","2cb80f608564c459a84595f1",0,0,0,1,0,0,0,0,0,0
"6662","2cbc27410f5a2fa289ec9512",0,0,0,1,0,0,0,0,0,0
"6663","2cbdf3ad4ec68ececb560502",0,0,0,0,0,0,0,0,0,0
"6664","2cbf9ab614c0c0feb1db8a65",0,0,0,0,0,0,0,0,0,0
"6665","2cc029819fd447bebd7cb744",0,0,0,0,0,0,0,0,0,0
"6666","2cc10b330d9784d276130a96",0,0,0,0,0,0,0,0,0,0
"6667","2cc193efa64d66b6e7e642de",0,0,0,0,0,0,0,1,0,0
"6668","2cc5513d686682902b54dae7",0,0,0,0,1,0,0,0,0,0
"6669","2cc6d403c4d26dfae6a3baa0",0,0,0,0,0,0,0,1,0,0
"6670","2cc87cf61187a2300c632e4a",0,0,0,0,0,0,0,0,0,0
"6671","2cc95ddd306a6a82c2a93477",0,0,0,0,0,0,0,0,0,0
"6672","2cd0216538d527079e716aa9",0,0,0,0,1,0,0,0,0,0
"6673","2cd03b883b5fd83369edf847",0,0,0,0,0,0,0,0,0,0
"6674","2cd27e8ee2971dc0c45d645e",0,0,0,0,0,0,0,0,0,0
"6675","2cd4541edebb57c0a73eebc9",0,0,0,0,0,0,1,0,0,0
"6676","2cd7e3297aa5d77d20114c28",0,0,0,0,0,0,0,0,0,0
"6677","2cdcc8233a0ccf4ccb7c6c95",0,0,0,0,0,0,0,0,0,0
"6678","2cdd1dee0ea1485d0f5d858f",0,0,0,0,0,0,0,1,0,0
"6679","2cdd1f32565253715071fff9",0,0,0,0,0,0,0,0,0,0
"6680","2cddca2dd96981c79c940d95",0,0,0,0,0,0,0,0,0,0
"6681","2ce7c36b1cf1cfde5e11644e",0,0,0,0,0,0,1,0,0,0
"6682","2ce91cae9ab21b89c03d0f6f",0,0,0,0,0,0,0,0,0,0
"6683","2ce9fe467b7b36d089b091b6",0,0,0,0,0,0,0,0,0,0
"6684","2cecf7513416d90e6a6fe1cb",0,0,0,0,0,0,0,0,0,0
"6685","2cf399171fd260987a9c69fe",0,0,0,0,0,0,0,1,0,0
"6686","2cf52e280eec27fe71d25bca",0,0,0,0,0,0,0,0,0,1
"6687","2cf9a4f1793301bcb0ac37b1",0,0,0,0,0,0,0,0,0,0
"6688","2cffb14076aaa5ba69cd2f4a",0,0,0,0,0,0,0,0,0,0
"6689","2d008994c5c1573ceb3acd62",0,0,0,0,0,0,0,1,0,0
"6690","2d05128dbe0fcc9548f61dbc",0,0,0,0,0,0,0,0,0,0
"6691","2d085d3842c12a49a1bad2d0",0,0,0,0,0,0,0,0,0,0
"6692","2d0a82b896971553a5b578b6",0,0,0,0,0,0,0,0,0,0
"6693","2d0d3d267cc5476d82103b4f",0,0,0,0,0,0,0,0,0,0
"6694","2d0d410626d78910a53f4f97",0,0,0,0,0,0,0,0,0,0
"6695","2d0e788c0bda9f5955fb8af0",0,0,0,0,0,0,1,0,0,0
"6696","2d126b156ac6ca9fe34c0be1",0,0,0,1,0,0,0,1,0,0
"6697","2d152ce4046e1ba6e19af728",0,0,0,0,0,0,0,0,0,0
"6698","2d161cc6195aa2d3403705dd",0,0,0,0,2,0,0,0,0,0
"6699","2d16a3039a6331c915a56b18",0,0,0,0,0,0,1,0,0,0
"6700","2d1770b89cb52544d644691c",0,0,0,0,0,0,0,0,0,0
"6701","2d17a120475df409e745f11b",0,0,0,0,0,0,1,0,0,0
"6702","2d1976b108b34f58399cdf96",0,0,0,0,0,0,0,0,0,0
"6703","2d1abbbbfe7b1b575befd3c0",0,0,0,0,0,0,0,0,0,0
"6704","2d1e5341c4eca30b9177fdaa",0,0,0,0,0,0,1,0,0,0
"6705","2d1e9c3d3bd2c7494e7f0238",0,0,0,0,0,0,0,0,0,0
"6706","2d2073201353c4732cd71c82",0,0,0,0,0,0,0,0,0,0
"6707","2d22b6574019271142cbbcdc",0,0,0,0,0,0,0,0,0,0
"6708","2d2663da0938a307896f5189",0,0,0,0,0,0,0,1,0,0
"6709","2d2901b06f322c1c67ddd636",0,0,0,0,0,0,0,0,0,0
"6710","2d2b8fa5304e91ffb65be2db",0,0,0,0,0,0,0,0,0,0
"6711","2d2cf554a7f5566ad02cd84b",0,0,0,0,0,0,0,0,0,0
"6712","2d2f627f2a73cd6ace7e6dab",0,0,0,0,0,0,0,0,0,0
"6713","2d2fac297ea40317bca90d94",0,0,0,0,0,1,1,3,0,0
"6714","2d2fc7dbd13cb96f4134bade",0,0,0,0,0,0,0,1,0,0
"6715","2d31f74733eb2a852b92f10b",0,0,0,0,1,0,0,0,0,0
"6716","2d3426f2b68f26a83c30548c",0,0,0,0,0,0,0,1,0,0
"6717","2d3606d170b65caa23a6b908",0,0,0,0,0,0,0,0,0,0
"6718","2d370c876c7be529d54b12f8",0,0,0,0,0,0,1,0,0,0
"6719","2d37c3cb46719ea4c42fd196",0,0,0,0,0,0,0,0,0,0
"6720","2d3921c7d87994b7fec4d330",0,0,0,0,0,0,0,0,0,0
"6721","2d40418816f8586bfa788639",0,0,0,0,0,0,0,0,0,0
"6722","2d4212618c078b5b99318f4d",0,0,0,0,0,0,0,0,0,0
"6723","2d4384363d0c71451454e2b7",0,0,0,0,0,0,0,0,0,0
"6724","2d44bd39ba7289492e429f2d",0,0,0,0,0,0,0,2,0,0
"6725","2d4a005a5d0f2c541bf8fa25",0,0,0,0,1,0,0,0,0,0
"6726","2d4b532e27b1c5b43514a376",0,0,0,0,0,0,1,0,0,0
"6727","2d4c09d2bdefa247ae1cca50",0,0,0,0,0,0,0,0,0,0
"6728","2d4c6c1b6dfce11db25a1125",0,0,0,0,0,0,0,0,0,0
"6729","2d4c7880e627c44b0a45b19d",0,0,0,0,0,0,0,0,0,0
"6730","2d4c943e2dbfe33dd9d8c2ee",0,0,0,0,0,0,0,1,0,0
"6731","2d4c9accf97e96e34796e0b0",0,0,0,0,0,0,0,0,0,0
"6732","2d504a9dfee18a30e9f61a89",0,0,0,0,0,0,0,0,0,0
"6733","2d53ef38137a1eeb3e0e3f14",0,0,0,0,0,0,0,1,0,0
"6734","2d544bdd763c1ad26c75952b",0,0,0,0,0,0,0,0,0,0
"6735","2d54fd4c55a18fc90e774957",0,0,0,0,0,0,0,0,0,0
"6736","2d55c530f535419cd058167b",0,0,0,0,0,0,0,0,0,0
"6737","2d55e3062ae295f90f2a5bc4",0,0,0,0,0,0,0,0,0,0
"6738","2d5967861768f0c73054cfc3",0,0,0,1,0,0,0,0,0,0
"6739","2d5ad1be96ce14feb0d381d9",0,0,0,0,0,1,0,0,0,0
"6740","2d5bbffbd0ddc0b0bd6e38ab",0,0,0,0,0,0,0,0,0,0
"6741","2d5be95a161f69703af344fb",0,0,0,0,0,0,0,1,0,0
"6742","2d5c001efb3d5e57e42e3651",0,0,0,0,0,0,1,0,0,0
"6743","2d5ccfb7373dfd23fd771e17",1,0,0,0,0,1,1,0,0,0
"6744","2d604e35f6259dd2de126dc4",0,0,0,0,0,0,0,0,0,0
"6745","2d61f0e386b99c1792a73e64",0,0,0,0,0,0,0,1,0,0
"6746","2d66dcf2057a9fb5668e2c81",0,0,0,0,0,0,2,0,0,0
"6747","2d678493e205a62890ae166e",0,0,0,0,0,0,0,0,0,0
"6748","2d67a88e63500c408fe1f893",0,0,0,0,0,0,0,0,0,0
"6749","2d69ff40894aa2c78ea30eb1",0,0,0,0,0,0,0,0,0,0
"6750","2d6f18927a1157c3068c0a74",0,1,0,0,0,0,0,0,0,0
"6751","2d718e0bbb8108f260556a9d",0,0,0,0,0,1,1,1,0,0
"6752","2d73e0d06028945134590c0b",0,0,0,0,0,0,0,0,0,0
"6753","2d73f30bedca52aa09ab480e",0,0,0,0,0,0,0,0,0,0
"6754","2d74ab2b627e492d2feb38dc",0,0,1,0,0,0,1,2,0,0
"6755","2d754e21765411713aa71b2a",0,0,0,0,0,0,0,0,0,0
"6756","2d76cf131e9203ae6b25cbf8",0,0,0,0,0,0,0,0,0,0
"6757","2d7839d78511b3f3affd6fad",0,0,0,0,0,0,0,0,0,0
"6758","2d7fb21ae47a0998043c7224",0,0,0,0,0,0,0,0,0,0
"6759","2d80961c36596e71dcb87c52",0,0,0,0,1,0,1,0,0,0
"6760","2d830c7a781d9fefd4080dca",0,0,0,0,0,0,0,0,0,0
"6761","2d8aec8870d417326143daae",0,0,0,0,0,0,0,0,0,0
"6762","2d8b8f59739aa453387f74c3",0,0,0,0,0,0,0,0,0,0
"6763","2d8c878efdb3001f647b77ab",0,0,0,0,0,0,1,0,0,0
"6764","2d943502295f84f7fa7e79c9",0,0,0,0,1,0,0,0,0,0
"6765","2d946a58e40f98e0ba7c8b28",0,0,0,0,0,0,1,1,0,0
"6766","2d94cd24ef24e6a4446cb49e",0,0,0,0,0,0,0,0,0,0
"6767","2d973e2b20cbbe0b9b599b96",0,0,0,0,0,0,0,0,0,0
"6768","2d97dd3ab731c1f884e7bc4f",0,0,0,0,0,0,0,3,0,0
"6769","2d9e825f6481ee5341cf738f",0,0,0,0,0,0,2,0,0,0
"6770","2da0b56ca861e20339654357",0,0,0,0,0,0,0,0,0,0
"6771","2da10db7d435a71c74bd538d",0,0,0,0,0,0,1,0,0,0
"6772","2da1a3c1ebecdc94fa66fe13",0,0,0,0,0,0,1,0,0,0
"6773","2da2d43c35778a18044de410",0,0,0,0,0,0,0,0,0,0
"6774","2da4bbd2de59c6a20bc25675",0,0,0,0,0,1,0,0,0,0
"6775","2da625c807d91057c0321083",0,0,0,0,0,0,0,0,0,0
"6776","2da653340bb6c84150ef7034",0,0,0,0,0,0,0,0,0,0
"6777","2da7cf2d7a75770735eedbca",0,0,0,0,0,0,0,0,0,0
"6778","2da98f10b674d9000b83c8de",0,0,0,0,0,0,0,0,0,0
"6779","2da9fa5931e7fbe31494dfbc",0,0,0,0,0,0,0,0,0,0
"6780","2daa2098bb2ee553cdc0a8ab",0,0,0,0,0,0,0,0,0,0
"6781","2dadcef3dcacce8e60d6bced",0,0,0,0,0,0,0,0,0,0
"6782","2db3ebfd3b8c07230eb41bef",0,0,0,0,0,0,0,2,0,0
"6783","2db6e5e61c9af7fb295f3356",0,0,0,0,0,0,0,0,0,0
"6784","2db8543a98f0a716c801e65f",0,0,0,0,0,0,0,0,0,0
"6785","2db897a3d65da34d22c55d60",0,0,0,0,0,0,1,0,0,0
"6786","2dbaf21ce4b3c172594037ed",0,0,0,0,0,0,2,0,0,0
"6787","2dbfc98b0848baa34cb83e07",0,0,0,0,0,0,0,0,0,0
"6788","2dc0b39630d7d49e7c737720",0,0,0,0,0,0,0,0,0,0
"6789","2dc14d5398b8bae4f74c23a6",0,0,0,0,0,0,0,0,0,0
"6790","2dc19009d29f1403244d9cd0",0,0,1,0,0,0,0,1,0,0
"6791","2dc8a3aa5060f95e12cfabac",1,0,0,0,0,1,0,0,0,0
"6792","2dc9478c6b49b16232fe7313",0,0,0,0,1,0,1,0,0,0
"6793","2dca79dc854af35f4255a8b4",0,0,0,0,0,1,0,1,0,0
"6794","2dcbe8756a4699f460e3279b",0,0,0,0,0,0,0,1,0,0
"6795","2dcc5f7fe810cbffc2f46c6f",1,0,0,0,0,0,1,1,0,0
"6796","2dcf79bae66ad941a127af20",0,0,0,1,0,0,0,1,0,0
"6797","2dcfce473dc41dedc2f1ce71",0,0,0,0,0,0,0,0,0,0
"6798","2dd17b886b4e1fc333a711f3",0,0,0,0,0,0,0,2,0,0
"6799","2dd3633ac87b2159d37e75df",0,0,0,0,0,0,0,0,0,0
"6800","2dd5991d2f106fdfd887bd86",0,0,0,0,0,0,0,1,0,0
"6801","2dd6cfe8e109662c49b651ef",0,0,0,0,0,0,0,0,0,0
"6802","2dd70c08b5eb039c5f570bf5",0,0,0,0,0,0,0,1,0,0
"6803","2dd8f43ad8fa4f914897c671",0,0,0,0,0,0,0,0,0,0
"6804","2ddd01e151b0576efde12a29",0,0,0,0,0,0,0,0,0,0
"6805","2dde151d470dc9a24e638e37",0,0,0,0,0,0,0,0,0,0
"6806","2dde657f2bbc4bea66feda0a",0,0,0,0,0,0,0,0,0,0
"6807","2de19bfde00346299d09340c",0,0,0,0,0,0,0,0,0,0
"6808","2de3c946024b560f801084f8",0,0,0,0,0,0,0,0,0,0
"6809","2de5bdd03cfbc5fe83590074",1,0,0,0,0,0,0,1,0,0
"6810","2de69d698fdd8888230138bf",0,0,0,0,0,0,0,0,0,0
"6811","2de7bd41d6aba41e4c4b73d5",0,0,0,0,0,0,0,0,0,0
"6812","2de7d063dfa121fde718f4f3",0,0,0,0,0,0,0,0,0,0
"6813","2de97b66875b3a5a47691955",0,0,0,0,0,0,0,0,0,0
"6814","2de9b030d492745ae6154a10",0,0,0,0,0,0,0,0,0,0
"6815","2dea49f514fce5cc663c85b2",0,0,0,0,0,0,0,0,0,0
"6816","2deb488ace1fa41c8f469e9b",0,0,0,1,0,0,1,0,0,0
"6817","2dec039b82ba717649a5d2c2",0,0,0,0,0,0,0,0,0,0
"6818","2ded6cb3e7e38b1feaeb8e11",0,0,0,0,0,0,0,0,0,0
"6819","2dee455c1a96e858f5a374c9",0,0,0,0,0,0,0,0,0,0
"6820","2df240b1762a2a5d537748ce",0,0,0,0,1,0,0,1,0,0
"6821","2df2ee5e0d597607ce9ec2ed",0,0,0,0,0,0,0,0,0,0
"6822","2df55dc1718b9c864b8a10d7",0,0,0,0,1,0,0,0,0,0
"6823","2dfd51aba0bba911e4feb3ba",0,0,0,0,0,0,0,0,0,0
"6824","2dfd62e58bd8b2bea98f28e0",0,0,0,0,0,0,0,0,0,0
"6825","2dfdedc0018606719e90e90a",0,0,0,0,0,0,0,0,0,0
"6826","2dff9c735ff2b9a53e8efceb",0,0,0,0,0,0,0,0,0,0
"6827","2e05ada9cccce86c20ea7fb6",0,0,0,0,0,0,0,0,0,0
"6828","2e06321dc4c1be8add5125bb",0,0,0,0,0,0,0,0,0,0
"6829","2e099b0975cf3eedc24810cb",0,0,0,0,0,0,0,0,0,0
"6830","2e0b229580248f2c76a621eb",0,0,0,0,0,0,0,0,0,0
"6831","2e0b6f506d6d776de479b955",0,0,0,0,0,0,0,1,0,0
"6832","2e0fce54258f75f8e77a6a9f",0,0,0,0,0,0,0,0,0,1
"6833","2e1147335587a2f55b4fa4bc",1,0,0,0,0,0,1,0,1,0
"6834","2e15d8bd705e95b5cc6bb2ae",0,0,0,0,0,0,0,1,0,0
"6835","2e184c5afbfdd49b653025aa",0,0,0,0,0,0,0,0,0,0
"6836","2e187bf62ba5fb83a00026b4",1,0,0,0,0,0,1,1,0,0
"6837","2e18bff1d4312963e7284156",0,0,0,0,0,0,0,0,0,0
"6838","2e1a02e3be2f5d67c7ae293e",0,0,0,0,0,0,0,0,1,0
"6839","2e1ba64febde15ce12153fec",0,0,0,0,0,0,0,1,0,0
"6840","2e1c208938aa983c0827ab80",1,0,0,0,0,0,0,0,0,0
"6841","2e1d936869f6574b9b5ac539",0,0,0,0,0,0,0,0,0,0
"6842","2e1e420e4a5708c058759d7f",0,0,0,0,0,0,1,1,0,0
"6843","2e2163b40f37f8f8b2b21701",1,0,0,0,0,0,0,0,0,0
"6844","2e21d45f2f2e1bb727d08227",0,0,0,0,0,0,0,0,0,0
"6845","2e28788b2b3bfe70cf5c2d6b",0,0,0,0,0,0,0,0,0,0
"6846","2e29570e3d34042f2db9297f",0,0,0,0,0,0,0,0,0,0
"6847","2e2d26b228167e22cc172849",0,0,0,0,0,0,1,1,0,0
"6848","2e2dcc440be5815b6d8560de",0,0,0,0,0,0,0,0,0,0
"6849","2e3260e8d3906cf792525c66",0,0,0,1,0,0,0,0,0,0
"6850","2e334dea79d67ee7d9e2dd53",0,0,0,0,0,0,1,0,0,0
"6851","2e33bc41e1240ee639141292",0,0,0,0,0,0,0,0,0,0
"6852","2e3480972fe2e1e11f030829",0,0,0,0,0,0,0,0,0,1
"6853","2e357a45d5de5ef62c4ae761",0,0,0,1,0,0,0,1,0,0
"6854","2e36b93334f975537230ccf1",0,0,0,0,0,0,0,0,0,0
"6855","2e37733be7ca6aff1a4db0e9",0,0,0,0,0,0,0,0,0,0
"6856","2e38a847ddb7ff2968eb1871",0,0,0,0,0,0,0,0,0,0
"6857","2e38eafdbeb7052f7b52ea63",0,0,0,0,0,0,0,0,0,0
"6858","2e3c366ba5775402d6cab542",0,0,0,0,0,0,0,0,0,0
"6859","2e3d7d55188c937177fdc275",0,0,0,0,0,0,0,0,0,1
"6860","2e3ea5f0a61a308c354c497b",0,0,0,0,0,0,0,0,0,0
"6861","2e40600c957c5b347989abb8",0,0,0,0,0,0,0,0,0,0
"6862","2e409f919123a9dc1db41072",0,0,0,0,0,0,0,0,1,0
"6863","2e40eee88c9b62efdde58c61",0,0,0,0,0,0,0,1,0,0
"6864","2e42c15c65931fd6f91da108",0,0,0,0,0,0,0,0,0,0
"6865","2e454a8f2d87bd31c1aab853",0,0,0,0,0,0,0,0,0,1
"6866","2e48ddae0c41d95b401d3df6",0,0,0,0,0,0,0,0,0,0
"6867","2e4a92b2e41e1a979fe4cb6d",0,0,0,0,0,0,0,0,0,0
"6868","2e4a9f5189f605f63f0e91e8",0,0,0,0,0,0,0,1,0,0
"6869","2e4ba05c6576f9dda1804a07",0,0,0,0,0,0,0,0,0,0
"6870","2e4cd65ae8c39a8182eccbb1",0,0,0,0,0,0,0,1,0,0
"6871","2e4f50c69fa9962e0feeff10",0,0,0,0,0,0,1,0,0,0
"6872","2e518f9c4fea82755c744543",0,0,0,0,0,0,0,1,0,0
"6873","2e5197cad62bdf112c633bce",0,0,0,0,0,0,1,0,0,0
"6874","2e530806664f35c41c6bf3eb",0,0,0,0,0,0,0,0,0,0
"6875","2e53aa209655cbab829ee674",0,0,0,0,0,0,0,0,0,0
"6876","2e5529e2e5b024450ea194c2",0,0,0,0,0,0,0,1,0,0
"6877","2e563b2940e24fccdfe2e1d2",0,0,0,0,0,0,0,1,0,0
"6878","2e599f4b37bd300cafff8243",0,0,0,0,0,0,0,0,0,0
"6879","2e5e7de456e7486ca21a3b3c",0,0,0,0,0,0,0,0,0,0
"6880","2e603a017e515b44b2308428",0,0,0,0,0,0,1,0,0,0
"6881","2e61e9907bf7b36b759b34ae",0,0,0,0,0,0,1,0,0,0
"6882","2e6342df4255e9de5f853aeb",0,0,0,0,0,0,1,0,0,0
"6883","2e6359f87e98310e2470d9dd",0,0,0,0,0,0,0,0,0,0
"6884","2e640faf139e78f9dae7aae2",0,0,0,0,0,0,0,0,0,0
"6885","2e642b5abdc4afb712f01cc6",0,0,0,0,0,0,0,0,0,0
"6886","2e65cb9f2d0926f40f72cd47",0,0,0,0,0,0,0,0,0,0
"6887","2e6896ae7c68ddc13a743320",0,0,0,0,0,0,0,1,0,0
"6888","2e699443bc65192fdc925acb",0,0,0,0,0,0,0,0,0,0
"6889","2e69bf3d16d1abb804c31f8a",0,0,0,0,0,0,0,0,0,0
"6890","2e6c081dfffdbfe0a83e1a64",0,0,0,0,0,0,0,1,0,0
"6891","2e6d264a6029d3b001e0465b",0,0,0,0,0,0,0,0,0,0
"6892","2e6da42fb689ff5839923f6a",0,0,0,0,0,0,0,0,1,0
"6893","2e6e75996ed7972ea2ae0866",0,0,0,0,0,0,0,0,0,0
"6894","2e71ae7aa0282431cc503cee",0,0,0,0,0,0,0,0,0,0
"6895","2e72ecbc78767a2a66ac0d57",0,0,0,0,0,0,0,0,0,0
"6896","2e750d4297cd1696f319e398",0,0,0,0,0,0,0,0,0,0
"6897","2e778b8242c981f8d1aec74e",0,0,1,0,0,0,0,0,0,0
"6898","2e7afd3b9aabbfbf931f964b",0,0,0,0,0,0,0,0,0,0
"6899","2e8397d30af5f93426c9c5e0",0,0,0,0,0,0,0,0,0,0
"6900","2e83ddaea238d2b55c8c4a6d",0,0,0,0,0,1,0,0,0,0
"6901","2e86429f0f01eb0ba4b21d6d",0,0,0,0,0,0,0,0,0,0
"6902","2e86fb1c079555fc6526dfd9",0,0,0,0,1,0,0,0,0,0
"6903","2e8b83a2c6e94976b7234b75",0,0,0,0,0,0,0,0,0,0
"6904","2e8c2bd2d24aa119d91fb8b9",0,0,0,0,0,0,0,0,0,0
"6905","2e8e9694682345a03affa7ee",0,0,0,0,0,0,0,2,0,0
